Column1,Firmware_CRC32,Battery_Volt_Test,Running_Curr_Test,Modem_FW_Test,Modem_IMEI_Test,SIM_ICCID_Test,Crystal_Test_ppm,Crystal_Test_kHz,Standby_Curr_Test,Sleep_Curr_Test,Fail,Final_Result,DATE_TIME,TESTER_ID,TEAM_SN,Operator,Test_Start_Time,Test_Finish_Time,Test_Total_Time,Check_Accelerometer,NFC_ID_Test,Measure_Pressure_Sensor,Check_Version_Hardware,3V7_LTE_Volt_Test,Check_SW1_Test,Check_SW2_Test,Processor_Functional,Measure_Light_Sensor_Dark,Measure_Light_Sensor_Light,Measure_Temp_Sensor,Measure_Humidity_Sensor,Check_Memory_EEPROM,Led1_Red_On,Led1_Green_On,Led1_Blue_On,Led2_Red_On,Led2_Green_On,Led2_Blue_On,Check_Version_Application,
KM6TZ00ZZ0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:41:46,SST Denali#3,5221101000228,,2022.11.05 21:34:43,2022.11.05 21:41:46,'00:07:03,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00MB0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:41:54,SST Denali#3,5221101000229,,2022.11.05 21:34:43,2022.11.05 21:41:54,'00:07:11,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00ZW0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:42:05,SST Denali#3,5221101000230,,2022.11.05 21:34:43,2022.11.05 21:42:05,'00:07:22,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00ZN0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:49:11,SST Denali#3,5221101000247,,2022.11.05 21:42:18,2022.11.05 21:49:11,'00:06:53,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00N00,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:49:32,SST Denali#3,5221101000248,,2022.11.05 21:42:17,2022.11.05 21:49:32,'00:07:15,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00MZ0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:49:41,SST Denali#3,5221101000250,,2022.11.05 21:42:18,2022.11.05 21:49:41,'00:07:23,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00V50,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:56:44,SST Denali#3,5221101000521,,2022.11.05 21:50:09,2022.11.05 21:56:44,'00:06:35,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00VP0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:03:09,SST Denali#3,5221101002537,,2022.11.05 21:57:06,2022.11.05 22:03:09,'00:06:03,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00VE0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:03:22,SST Denali#3,5221101002538,,2022.11.05 21:57:06,2022.11.05 22:03:22,'00:06:16,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00WE0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:09:37,SST Denali#3,5221101001515,,2022.11.05 22:03:36,2022.11.05 22:09:37,'00:06:01,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00V30,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:16:21,SST Denali#3,5221101001567,,2022.11.05 22:10:06,2022.11.05 22:16:21,'00:06:15,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00VF0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:16:32,SST Denali#3,5221101001569,,2022.11.05 22:10:06,2022.11.05 22:16:32,'00:06:26,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00W70,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:24:12,SST Denali#3,5221101002305,,2022.11.05 22:18:02,2022.11.05 22:24:12,'00:06:10,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00WD0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:24:42,SST Denali#3,5221101002302,,2022.11.05 22:18:02,2022.11.05 22:24:42,'00:06:40,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00V90,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:24:57,SST Denali#3,5221101002303,,2022.11.05 22:18:03,2022.11.05 22:24:57,'00:06:54,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00WA0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:25:07,SST Denali#3,5221101002304,,2022.11.05 22:18:02,2022.11.05 22:25:07,'00:07:05,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00YT0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:35:11,SST Denali#3,5221101000365,,2022.11.05 22:29:03,2022.11.05 22:35:11,'00:06:08,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00YS0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:35:51,SST Denali#3,5221101000362,,2022.11.05 22:29:03,2022.11.05 22:35:51,'00:06:48,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00W60,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:36:03,SST Denali#3,5221101000361,,2022.11.05 22:29:03,2022.11.05 22:36:03,'00:07:00,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00V80,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:42:33,SST Denali#3,5221101000442,,2022.11.05 22:36:22,2022.11.05 22:42:33,'00:06:11,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ00VB0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 22:42:44,SST Denali#3,5221101000444,,2022.11.05 22:36:21,2022.11.05 22:42:44,'00:06:23,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
